customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_score_numeric,cluster,segment
CUST00412,3,4,727.77,5,1,1,511,7,0,New Customers
CUST00413,63,5,2480.57,2,2,2,222,6,0,New Customers
CUST00414,9,31,48534.29,5,5,5,555,15,3,Champions
CUST00415,12,15,14879.06,4,4,4,444,12,4,Potential Loyalists
CUST00416,1,18,21480.97,5,4,5,545,14,1,Loyal Customers
CUST00417,17,28,16496.71,4,5,5,455,14,1,Loyal Customers
CUST00418,52,7,2124.51,2,2,2,222,6,0,New Customers
CUST00419,84,7,874.24,1,2,1,121,4,5,Hibernating
CUST00420,24,29,21826.920000000002,3,5,5,355,13,6,Champions
CUST00421,3,11,4936.39,5,3,3,533,11,4,Potential Loyalists
CUST00422,3,3,917.58,5,1,2,512,8,0,New Customers
CUST00423,11,37,18066.07,5,5,5,555,15,6,Champions
CUST00424,77,3,1451.45,2,1,2,212,5,5,Hibernating
CUST00425,51,7,5465.61,2,2,3,223,7,0,New Customers
CUST00426,11,38,44560.68,5,5,5,555,15,3,Champions
CUST00427,15,3,714.88,4,1,1,411,6,0,New Customers
CUST00428,1,40,25270.4,5,5,5,555,15,6,Champions
CUST00429,71,5,1016.48,2,2,2,222,6,5,Hibernating
CUST00430,32,3,449.9100000000001,3,1,1,311,5,0,New Customers
CUST00431,11,28,40423.29,5,5,5,555,15,3,Champions
CUST00432,11,17,10710.78,5,4,4,544,13,4,Potential Loyalists
CUST00433,29,32,16283.800000000001,3,5,4,354,12,6,Champions
CUST00434,330,1,103.83,1,1,1,111,3,7,Hibernating
CUST00435,21,5,2761.1499999999996,4,2,3,423,9,0,New Customers
CUST00436,22,38,25785.03,3,5,5,355,13,6,Champions
CUST00437,5,14,9349.07,5,4,4,544,13,4,Potential Loyalists
CUST00438,137,7,798.33,1,2,1,121,4,5,Hibernating
CUST00439,22,10,2722.9,3,3,3,333,9,0,New Customers
CUST00440,86,7,2966.58,1,2,3,123,6,5,Hibernating
CUST00441,14,3,965.96,4,1,2,412,7,0,New Customers
CUST00442,511,8,1467.42,1,3,2,132,6,7,Hibernating
CUST00443,30,3,445.58000000000004,3,1,1,311,5,0,New Customers
CUST00444,153,29,13867.710000000001,1,5,4,154,10,1,Loyal Customers
CUST00445,197,5,966.2,1,2,2,122,5,2,Hibernating
CUST00446,14,1,42.34,4,1,1,411,6,0,New Customers
CUST00447,30,3,4608.75,3,1,3,313,7,0,New Customers
CUST00448,35,4,5436.9800000000005,2,1,3,213,6,0,New Customers
CUST00449,65,5,843.51,2,2,1,221,5,5,Hibernating
CUST00450,20,6,1824.52,4,2,2,422,8,0,New Customers
CUST00451,125,7,1733.99,1,2,2,122,5,5,Hibernating
CUST00452,56,5,1157.52,2,2,2,222,6,0,New Customers
CUST00453,20,9,3505.3,4,3,3,433,10,0,New Customers
CUST00454,4,10,8138.22,5,3,4,534,12,4,Potential Loyalists
CUST00455,6,11,4245.37,5,3,3,533,11,4,Potential Loyalists
CUST00456,18,2,287.06,4,1,1,411,6,0,New Customers
CUST00457,86,4,1171.74,1,1,2,112,4,5,Hibernating
CUST00458,53,9,1949.96,2,3,2,232,7,0,New Customers
CUST00459,11,1,485.69,5,1,1,511,7,0,New Customers
CUST00460,17,15,8250.960000000001,4,4,4,444,12,4,Potential Loyalists
CUST00461,3,21,12561.54,5,4,4,544,13,1,Loyal Customers
CUST00462,45,15,4694.400000000001,2,4,3,243,9,4,Potential Loyalists
CUST00463,36,9,5227.62,2,3,3,233,8,0,New Customers
CUST00464,35,20,6768.9,2,4,3,243,9,4,Potential Loyalists
CUST00465,1,8,4044.83,5,3,3,533,11,0,New Customers
CUST00466,29,20,14118.779999999999,3,4,4,344,11,1,Loyal Customers
CUST00467,30,20,7166.63,3,4,4,344,11,4,Potential Loyalists
CUST00468,89,2,191.05,1,1,1,111,3,5,Hibernating
CUST00469,47,5,1630.6,2,2,2,222,6,0,New Customers
CUST00470,29,19,12324.93,3,4,4,344,11,1,Loyal Customers
CUST00471,15,19,10772.01,4,4,4,444,12,4,Potential Loyalists
CUST00472,12,5,1264.3600000000001,4,2,2,422,8,0,New Customers
CUST00473,22,19,8732.33,3,4,4,344,11,4,Potential Loyalists
CUST00474,10,38,21397.09,5,5,5,555,15,6,Champions
CUST00475,1,12,3632.55,5,3,3,533,11,4,Potential Loyalists
CUST00476,129,5,1654.29,1,2,2,122,5,5,Hibernating
CUST00477,17,3,320.96000000000004,4,1,1,411,6,0,New Customers
CUST00478,1,4,5223.5599999999995,5,1,3,513,9,0,New Customers
CUST00479,110,7,1699.35,1,2,2,122,5,5,Hibernating
CUST00480,64,2,459.15000000000003,2,1,1,211,4,0,New Customers
CUST00481,42,16,4447.81,2,4,3,243,9,4,Potential Loyalists
CUST00482,29,22,37457.9,3,5,5,355,13,3,Champions
CUST00483,30,16,7705.98,3,4,4,344,11,4,Potential Loyalists
CUST00484,90,3,1230.48,1,1,2,112,4,5,Hibernating
CUST00485,120,5,815.62,1,2,1,121,4,5,Hibernating
CUST00486,278,2,6995.83,1,1,4,114,6,2,Hibernating
CUST00487,38,18,8603.8,2,4,4,244,10,4,Potential Loyalists
CUST00488,35,2,321.19,2,1,1,211,4,0,New Customers
CUST00489,19,6,4469.43,4,2,3,423,9,0,New Customers
CUST00490,21,3,1444.1499999999999,4,1,2,412,7,0,New Customers
CUST00491,29,31,37034.6,3,5,5,355,13,3,Champions
CUST00492,3,22,18534.5,5,5,5,555,15,1,Loyal Customers
CUST00493,31,10,2077.81,3,3,2,332,8,0,New Customers
CUST00494,12,27,23243.9,4,5,5,455,14,6,Champions
CUST00495,22,20,8023.74,3,4,4,344,11,4,Potential Loyalists
CUST00496,14,5,720.62,4,2,1,421,7,0,New Customers
CUST00497,12,20,5404.0,4,4,3,443,11,4,Potential Loyalists
CUST00498,22,15,14801.84,3,4,4,344,11,4,Potential Loyalists
CUST00499,54,4,2392.51,2,1,2,212,5,0,New Customers
CUST00500,23,31,26838.14,3,5,5,355,13,6,Champions
CUST00501,1,1,85.44,5,1,1,511,7,0,New Customers
CUST00502,8,33,23102.52,5,5,5,555,15,6,Champions
CUST00503,2,17,10465.74,5,4,4,544,13,4,Potential Loyalists
CUST00504,52,4,480.74,2,1,1,211,4,0,New Customers
CUST00505,11,33,33057.75,5,5,5,555,15,3,Champions
CUST00506,14,2,443.29999999999995,4,1,1,411,6,0,New Customers
CUST00507,15,29,12971.85,4,5,4,454,13,1,Loyal Customers
CUST00508,12,6,4326.86,4,2,3,423,9,0,New Customers
CUST00509,4,34,26719.690000000002,5,5,5,555,15,6,Champions
CUST00510,5,20,9819.81,5,4,4,544,13,4,Potential Loyalists
CUST00511,26,28,31473.76,3,5,5,355,13,6,Champions
CUST00512,8,13,5043.990000000001,5,3,3,533,11,4,Potential Loyalists
CUST00513,45,4,2402.51,2,1,2,212,5,0,New Customers
CUST00514,26,17,21357.87,3,4,5,345,12,1,Loyal Customers
CUST00515,88,4,2322.31,1,1,2,112,4,5,Hibernating
CUST00516,93,8,2160.6,1,3,2,132,6,5,Hibernating
CUST00517,27,12,6752.299999999999,3,3,3,333,9,4,Potential Loyalists
CUST00518,3,24,15918.41,5,5,4,554,14,1,Loyal Customers
CUST00519,19,23,14457.859999999999,4,5,4,454,13,1,Loyal Customers
CUST00520,22,7,1230.99,3,2,2,322,7,0,New Customers
CUST00521,430,4,1328.25,1,1,2,112,4,7,Hibernating
CUST00522,45,9,4075.0,2,3,3,233,8,0,New Customers
CUST00523,25,2,4014.0200000000004,3,1,3,313,7,0,New Customers
CUST00524,73,3,511.1700000000001,2,1,1,211,4,5,Hibernating
CUST00525,18,1,28.39,4,1,1,411,6,0,New Customers
CUST00526,24,2,261.28,3,1,1,311,5,0,New Customers
CUST00527,111,24,16922.78,1,5,5,155,11,1,Loyal Customers
CUST00528,26,33,12868.42,3,5,4,354,12,6,Champions
CUST00529,2,28,16967.54,5,5,5,555,15,1,Loyal Customers
CUST00530,13,39,30239.449999999997,4,5,5,455,14,6,Champions
CUST00531,4,19,31248.35,5,4,5,545,14,1,Loyal Customers
CUST00532,16,1,32.26,4,1,1,411,6,0,New Customers
CUST00533,29,9,1750.1599999999999,3,3,2,332,8,0,New Customers
CUST00534,29,19,14063.18,3,4,4,344,11,1,Loyal Customers
CUST00535,28,3,348.96,3,1,1,311,5,0,New Customers
CUST00536,30,5,556.98,3,2,1,321,6,0,New Customers
CUST00537,8,21,16424.21,5,4,4,544,13,1,Loyal Customers
CUST00538,9,1,456.9,5,1,1,511,7,0,New Customers
CUST00539,74,4,5090.2,2,1,3,213,6,5,Hibernating
CUST00540,9,35,29902.3,5,5,5,555,15,6,Champions
CUST00541,89,6,2392.73,1,2,2,122,5,5,Hibernating
CUST00542,290,3,307.15,1,1,1,111,3,7,Hibernating
CUST00543,15,25,20414.79,4,5,5,455,14,1,Loyal Customers
CUST00544,28,31,36982.62,3,5,5,355,13,3,Champions
CUST00545,12,8,5530.34,4,3,3,433,10,0,New Customers
CUST00546,14,2,524.89,4,1,1,411,6,0,New Customers
CUST00547,208,3,1322.17,1,1,2,112,4,2,Hibernating
CUST00548,13,15,11041.29,4,4,4,444,12,4,Potential Loyalists
CUST00549,83,4,890.8299999999999,2,1,1,211,4,5,Hibernating
CUST00550,4,31,16555.36,5,5,5,555,15,6,Champions
CUST00551,34,5,1259.31,2,2,2,222,6,0,New Customers
CUST00552,19,2,265.7,4,1,1,411,6,0,New Customers
CUST00553,20,28,22525.02,4,5,5,455,14,6,Champions
CUST00554,54,5,1761.31,2,2,2,222,6,0,New Customers
CUST00555,61,4,1744.87,2,1,2,212,5,0,New Customers
CUST00556,17,2,672.83,4,1,1,411,6,0,New Customers
CUST00557,30,32,27470.55,3,5,5,355,13,6,Champions
CUST00558,517,6,2895.2799999999997,1,2,3,123,6,7,Hibernating
CUST00559,52,2,941.73,2,1,2,212,5,0,New Customers
CUST00560,41,9,2273.1800000000003,2,3,2,232,7,0,New Customers
CUST00561,24,10,10029.0,3,3,4,334,10,4,Potential Loyalists
CUST00562,27,17,7678.58,3,4,4,344,11,4,Potential Loyalists
CUST00563,60,5,749.03,2,2,1,221,5,0,New Customers
CUST00564,18,10,8309.29,4,3,4,434,11,4,Potential Loyalists
CUST00565,145,5,666.25,1,2,1,121,4,5,Hibernating
CUST00566,147,8,3104.62,1,3,3,133,7,5,Hibernating
CUST00567,21,25,19404.93,4,5,5,455,14,1,Loyal Customers
CUST00568,302,3,2189.3,1,1,2,112,4,7,Hibernating
CUST00569,2,2,1471.0500000000002,5,1,2,512,8,0,New Customers
CUST00570,129,3,946.24,1,1,2,112,4,5,Hibernating
CUST00571,58,3,2962.11,2,1,3,213,6,0,New Customers
CUST00572,45,19,8689.32,2,4,4,244,10,4,Potential Loyalists
CUST00573,66,5,1889.13,2,2,2,222,6,5,Hibernating
CUST00574,295,2,248.56,1,1,1,111,3,7,Hibernating
CUST00575,5,13,5294.3,5,3,3,533,11,4,Potential Loyalists
CUST00576,144,3,2519.63,1,1,2,112,4,5,Hibernating
CUST00577,17,9,6792.75,4,3,3,433,10,4,Potential Loyalists
CUST00578,31,10,9931.09,3,3,4,334,10,4,Potential Loyalists
CUST00579,28,19,7988.68,3,4,4,344,11,4,Potential Loyalists
CUST00580,64,3,504.26,2,1,1,211,4,0,New Customers
CUST00581,37,8,5850.92,2,3,3,233,8,0,New Customers
CUST00582,107,8,6773.82,1,3,3,133,7,5,Hibernating
CUST00583,61,3,431.53,2,1,1,211,4,0,New Customers
CUST00584,4,31,28474.95,5,5,5,555,15,6,Champions
CUST00585,240,11,5476.98,1,3,3,133,7,2,Hibernating
CUST00586,26,22,10217.91,3,5,4,354,12,1,Loyal Customers
CUST00587,11,4,674.8199999999999,5,1,1,511,7,0,New Customers
CUST00588,17,2,456.81,4,1,1,411,6,0,New Customers
CUST00589,32,8,1997.35,3,3,2,332,8,0,New Customers
CUST00590,3,32,14811.23,5,5,4,554,14,6,Champions
CUST00591,124,4,199.5,1,1,1,111,3,5,Hibernating
CUST00592,17,26,17366.58,4,5,5,455,14,1,Loyal Customers
CUST00593,20,34,48741.52,4,5,5,455,14,3,Champions
CUST00594,65,5,1514.07,2,2,2,222,6,5,Hibernating
CUST00595,25,19,12739.51,3,4,4,344,11,1,Loyal Customers
CUST00596,216,15,9319.55,1,4,4,144,9,2,Hibernating
CUST00597,73,5,485.11999999999995,2,2,1,221,5,5,Hibernating
CUST00598,35,19,7305.39,2,4,4,244,10,4,Potential Loyalists
CUST00599,21,17,28262.37,4,4,5,445,13,1,Loyal Customers
CUST00600,123,14,8418.69,1,4,4,144,9,5,Hibernating
CUST00601,24,23,14842.93,3,5,4,354,12,1,Loyal Customers
CUST00602,12,2,8783.17,4,1,4,414,9,0,New Customers
CUST00603,42,9,8290.67,2,3,4,234,9,4,Potential Loyalists
CUST00604,65,2,1472.0900000000001,2,1,2,212,5,0,New Customers
CUST00605,53,4,2756.85,2,1,3,213,6,0,New Customers
CUST00606,30,3,604.78,3,1,1,311,5,0,New Customers
CUST00607,35,5,870.1899999999999,2,2,1,221,5,0,New Customers
CUST00608,137,3,409.26,1,1,1,111,3,5,Hibernating
CUST00609,1,31,38191.0,5,5,5,555,15,3,Champions
CUST00610,15,38,26387.1,4,5,5,455,14,6,Champions
CUST00611,62,5,2740.01,2,2,3,223,7,0,New Customers
CUST00612,27,11,5456.13,3,3,3,333,9,4,Potential Loyalists
CUST00613,10,3,4661.02,5,1,3,513,9,0,New Customers
CUST00614,40,5,586.2,2,2,1,221,5,0,New Customers
CUST00615,31,5,4197.19,3,2,3,323,8,0,New Customers
CUST00616,23,19,13738.59,3,4,4,344,11,1,Loyal Customers
CUST00617,22,2,518.57,3,1,1,311,5,0,New Customers
CUST00618,19,17,17660.61,4,4,5,445,13,1,Loyal Customers
CUST00619,43,2,3120.59,2,1,3,213,6,0,New Customers
CUST00620,32,11,5543.79,3,3,3,333,9,4,Potential Loyalists
CUST00621,13,9,5498.03,4,3,3,433,10,0,New Customers
CUST00622,19,15,48679.829999999994,4,4,5,445,13,3,Champions
CUST00623,10,30,21446.39,5,5,5,555,15,6,Champions
CUST00624,29,31,16476.95,3,5,5,355,13,6,Champions
CUST00625,36,8,2953.84,2,3,3,233,8,0,New Customers
CUST00626,2,3,2422.9900000000002,5,1,2,512,8,0,New Customers
CUST00627,5,34,34945.57,5,5,5,555,15,3,Champions
CUST00628,23,24,11270.09,3,5,4,354,12,1,Loyal Customers
CUST00629,40,9,4339.54,2,3,3,233,8,0,New Customers
CUST00630,61,3,268.47,2,1,1,211,4,0,New Customers
CUST00631,227,3,494.39,1,1,1,111,3,2,Hibernating
CUST00632,44,4,713.79,2,1,1,211,4,0,New Customers
CUST00633,34,20,19261.14,2,4,5,245,11,1,Loyal Customers
CUST00634,13,39,28397.6,4,5,5,455,14,6,Champions
CUST00635,24,18,8869.72,3,4,4,344,11,4,Potential Loyalists
CUST00636,2,35,15526.99,5,5,4,554,14,6,Champions
CUST00637,6,25,38776.77,5,5,5,555,15,3,Champions
CUST00638,29,24,16313.25,3,5,4,354,12,1,Loyal Customers
CUST00639,31,7,7770.14,3,2,4,324,9,0,New Customers
CUST00640,21,12,4277.51,4,3,3,433,10,4,Potential Loyalists
CUST00641,303,1,520.23,1,1,1,111,3,7,Hibernating
CUST00642,54,10,5734.860000000001,2,3,3,233,8,4,Potential Loyalists
CUST00643,53,3,2047.8500000000001,2,1,2,212,5,0,New Customers
CUST00644,1,27,15372.43,5,5,4,554,14,1,Loyal Customers
CUST00645,90,8,1869.73,1,3,2,132,6,5,Hibernating
CUST00646,14,5,390.69,4,2,1,421,7,0,New Customers
CUST00647,237,7,18386.96,1,2,5,125,8,2,Hibernating
CUST00648,14,3,196.72,4,1,1,411,6,0,New Customers
CUST00649,27,6,1739.28,3,2,2,322,7,0,New Customers
CUST00650,35,14,4717.49,2,4,3,243,9,4,Potential Loyalists
CUST00651,19,25,30080.739999999998,4,5,5,455,14,6,Champions
CUST00652,27,26,38749.41,3,5,5,355,13,3,Champions
CUST00653,132,10,10502.19,1,3,4,134,8,2,Hibernating
CUST00654,47,10,2176.9,2,3,2,232,7,0,New Customers
CUST00655,80,7,8401.4,2,2,4,224,8,5,Hibernating
CUST00656,42,9,2418.86,2,3,2,232,7,0,New Customers
CUST00657,30,26,18858.19,3,5,5,355,13,1,Loyal Customers
CUST00658,20,1,1325.0,4,1,2,412,7,0,New Customers
CUST00659,21,29,19133.2,4,5,5,455,14,6,Champions
CUST00660,15,39,27491.16,4,5,5,455,14,6,Champions
CUST00661,15,6,1326.31,4,2,2,422,8,0,New Customers
CUST00662,2,11,3901.37,5,3,3,533,11,4,Potential Loyalists
CUST00663,461,8,1340.9399999999998,1,3,2,132,6,7,Hibernating
CUST00664,27,30,28336.92,3,5,5,355,13,6,Champions
CUST00665,27,5,3483.0299999999997,3,2,3,323,8,0,New Customers
CUST00666,14,1,327.3,4,1,1,411,6,0,New Customers
CUST00667,100,5,1201.39,1,2,2,122,5,5,Hibernating
CUST00668,6,40,37977.48,5,5,5,555,15,3,Champions
CUST00669,28,10,3632.21,3,3,3,333,9,0,New Customers
CUST00670,19,8,2895.86,4,3,3,433,10,0,New Customers
CUST00671,1,7,2204.44,5,2,2,522,9,0,New Customers
CUST00672,89,3,480.57,1,1,1,111,3,5,Hibernating
CUST00673,423,6,1504.6100000000001,1,2,2,122,5,7,Hibernating
CUST00674,26,17,9258.02,3,4,4,344,11,4,Potential Loyalists
CUST00675,29,1,302.5,3,1,1,311,5,0,New Customers
CUST00676,13,3,1136.85,4,1,2,412,7,0,New Customers
CUST00677,19,3,1155.17,4,1,2,412,7,0,New Customers
CUST00678,146,23,9012.7,1,5,4,154,10,2,Hibernating
CUST00679,5,24,16003.56,5,5,4,554,14,1,Loyal Customers
CUST00680,9,15,10254.27,5,4,4,544,13,4,Potential Loyalists
CUST00681,1,2,103.92,5,1,1,511,7,0,New Customers
CUST00682,2,34,18136.43,5,5,5,555,15,6,Champions
CUST00683,29,24,13684.11,3,5,4,354,12,1,Loyal Customers
CUST00684,11,20,17083.83,5,4,5,545,14,1,Loyal Customers
CUST00685,13,34,38568.19,4,5,5,455,14,3,Champions
CUST00686,30,7,4397.26,3,2,3,323,8,0,New Customers
CUST00687,1,1,323.84,5,1,1,511,7,0,New Customers
CUST00688,27,20,12161.86,3,4,4,344,11,1,Loyal Customers
CUST00689,15,17,7827.42,4,4,4,444,12,4,Potential Loyalists
CUST00690,77,2,260.34000000000003,2,1,1,211,4,5,Hibernating
CUST00691,56,5,1519.41,2,2,2,222,6,0,New Customers
CUST00692,8,10,3087.65,5,3,3,533,11,0,New Customers
CUST00693,30,5,952.1999999999999,3,2,2,322,7,0,New Customers
CUST00694,164,13,10031.289999999999,1,3,4,134,8,2,Hibernating
CUST00695,68,6,889.12,2,2,1,221,5,5,Hibernating
CUST00696,9,3,459.86,5,1,1,511,7,0,New Customers
CUST00697,8,1,348.04,5,1,1,511,7,0,New Customers
CUST00698,176,30,22637.05,1,5,5,155,11,6,Champions
CUST00699,30,11,11303.01,3,3,4,334,10,4,Potential Loyalists
CUST00700,49,10,3099.19,2,3,3,233,8,0,New Customers
CUST00701,26,3,138.13,3,1,1,311,5,0,New Customers
CUST00702,216,6,2190.87,1,2,2,122,5,2,Hibernating
CUST00703,138,3,3241.58,1,1,3,113,5,5,Hibernating
CUST00704,15,30,36827.53,4,5,5,455,14,3,Champions
CUST00705,24,33,31457.49,3,5,5,355,13,6,Champions
CUST00706,42,20,9622.82,2,4,4,244,10,4,Potential Loyalists
CUST00707,71,4,766.61,2,1,1,211,4,5,Hibernating
CUST00708,1,10,2785.03,5,3,3,533,11,0,New Customers
CUST00709,31,13,7823.08,3,3,4,334,10,4,Potential Loyalists
CUST00710,18,17,12205.449999999999,4,4,4,444,12,4,Potential Loyalists
CUST00711,77,2,214.12,2,1,1,211,4,5,Hibernating
CUST00712,59,2,2218.62,2,1,2,212,5,0,New Customers
CUST00713,136,27,35500.87,1,5,5,155,11,3,Champions
CUST00714,1,5,526.77,5,2,1,521,8,0,New Customers
CUST00715,18,5,1357.75,4,2,2,422,8,0,New Customers
CUST00716,28,28,26975.47,3,5,5,355,13,6,Champions
CUST00717,12,40,28987.97,4,5,5,455,14,6,Champions
CUST00718,4,8,7559.85,5,3,4,534,12,0,New Customers
CUST00719,41,14,7710.17,2,4,4,244,10,4,Potential Loyalists
CUST00720,21,16,9320.13,4,4,4,444,12,4,Potential Loyalists
CUST00721,20,21,8565.09,4,4,4,444,12,4,Potential Loyalists
CUST00722,206,5,593.86,1,2,1,121,4,2,Hibernating
CUST00723,90,7,9703.02,1,2,4,124,7,5,Hibernating
CUST00724,10,1,6.23,5,1,1,511,7,0,New Customers
CUST00725,151,16,6689.15,1,4,3,143,8,2,Hibernating
CUST00726,343,2,202.86,1,1,1,111,3,7,Hibernating
CUST00727,32,4,979.02,3,1,2,312,6,0,New Customers
CUST00728,21,18,7629.530000000001,4,4,4,444,12,4,Potential Loyalists
CUST00729,6,18,18144.04,5,4,5,545,14,1,Loyal Customers
CUST00730,85,4,436.65000000000003,1,1,1,111,3,5,Hibernating
CUST00731,52,10,3034.33,2,3,3,233,8,0,New Customers
CUST00732,14,3,403.03,4,1,1,411,6,0,New Customers
CUST00733,131,14,16803.94,1,4,5,145,10,1,Loyal Customers
CUST00734,29,33,22280.87,3,5,5,355,13,6,Champions
CUST00735,16,3,1572.9199999999998,4,1,2,412,7,0,New Customers
CUST00736,7,3,1280.78,5,1,2,512,8,0,New Customers
CUST00737,58,7,11225.84,2,2,4,224,8,4,Potential Loyalists
CUST00738,10,40,20459.78,5,5,5,555,15,6,Champions
CUST00739,15,17,7393.62,4,4,4,444,12,4,Potential Loyalists
CUST00740,8,17,12151.23,5,4,4,544,13,4,Potential Loyalists
CUST00741,7,1,135.28,5,1,1,511,7,0,New Customers
CUST00742,116,7,1156.49,1,2,2,122,5,5,Hibernating
CUST00743,40,16,10765.83,2,4,4,244,10,4,Potential Loyalists
CUST00744,27,3,671.27,3,1,1,311,5,0,New Customers
CUST00745,34,10,5455.05,2,3,3,233,8,4,Potential Loyalists
CUST00746,100,11,5537.12,1,3,3,133,7,5,Hibernating
CUST00747,132,3,5183.14,1,1,3,113,5,5,Hibernating
CUST00748,8,10,2024.15,5,3,2,532,10,0,New Customers
CUST00749,53,7,1195.47,2,2,2,222,6,0,New Customers
CUST00750,17,12,3484.07,4,3,3,433,10,4,Potential Loyalists
CUST00751,21,10,3581.7799999999997,4,3,3,433,10,0,New Customers
CUST00752,328,5,3173.2400000000002,1,2,3,123,6,7,Hibernating
CUST00753,1,10,3690.0,5,3,3,533,11,0,New Customers
CUST00754,28,7,3752.81,3,2,3,323,8,0,New Customers
CUST00755,442,3,389.49,1,1,1,111,3,7,Hibernating
CUST00756,24,2,60.019999999999996,3,1,1,311,5,0,New Customers
CUST00757,24,4,917.59,3,1,2,312,6,0,New Customers
CUST00758,37,10,6502.78,2,3,3,233,8,4,Potential Loyalists
CUST00759,29,28,30462.14,3,5,5,355,13,6,Champions
CUST00760,1,8,3179.18,5,3,3,533,11,0,New Customers
CUST00761,80,5,1059.92,2,2,2,222,6,5,Hibernating
CUST00762,26,2,519.89,3,1,1,311,5,0,New Customers
CUST00763,39,4,3074.89,2,1,3,213,6,0,New Customers
CUST00764,20,17,21506.55,4,4,5,445,13,1,Loyal Customers
CUST00765,19,6,6572.320000000001,4,2,3,423,9,0,New Customers
CUST00766,132,25,23542.37,1,5,5,155,11,1,Loyal Customers
CUST00767,36,8,9430.96,2,3,4,234,9,4,Potential Loyalists
CUST00768,10,3,698.41,5,1,1,511,7,0,New Customers
CUST00769,5,28,15020.82,5,5,4,554,14,1,Loyal Customers
CUST00770,318,4,475.69,1,1,1,111,3,7,Hibernating
CUST00771,4,1,61.44,5,1,1,511,7,0,New Customers
CUST00772,29,15,15436.55,3,4,4,344,11,1,Loyal Customers
CUST00773,19,24,24306.59,4,5,5,455,14,1,Loyal Customers
CUST00774,51,6,2668.7799999999997,2,2,2,222,6,0,New Customers
CUST00775,33,9,2841.34,3,3,3,333,9,0,New Customers
CUST00776,21,30,28152.8,4,5,5,455,14,6,Champions
CUST00777,499,8,1590.3899999999999,1,3,2,132,6,7,Hibernating
CUST00778,133,7,6265.58,1,2,3,123,6,5,Hibernating
CUST00779,40,9,1196.81,2,3,2,232,7,0,New Customers
CUST00780,26,36,26261.29,3,5,5,355,13,6,Champions
CUST00781,103,4,1410.15,1,1,2,112,4,5,Hibernating
CUST00782,60,7,4430.879999999999,2,2,3,223,7,0,New Customers
CUST00783,40,5,6470.990000000001,2,2,3,223,7,0,New Customers
CUST00784,37,4,412.69,2,1,1,211,4,0,New Customers
CUST00785,45,9,946.06,2,3,2,232,7,0,New Customers
CUST00786,112,5,826.21,1,2,1,121,4,5,Hibernating
CUST00787,220,4,2680.22,1,1,2,112,4,2,Hibernating
CUST00788,10,40,48488.19,5,5,5,555,15,3,Champions
CUST00789,59,4,800.51,2,1,1,211,4,0,New Customers
CUST00790,27,15,4858.42,3,4,3,343,10,4,Potential Loyalists
CUST00791,104,14,12335.089999999998,1,4,4,144,9,4,Potential Loyalists
CUST00792,5,4,935.25,5,1,2,512,8,0,New Customers
CUST00793,204,5,8169.299999999999,1,2,4,124,7,2,Hibernating
CUST00794,138,7,869.33,1,2,1,121,4,5,Hibernating
CUST00795,23,16,4224.87,3,4,3,343,10,4,Potential Loyalists
CUST00796,116,4,971.8299999999999,1,1,2,112,4,5,Hibernating
CUST00797,45,11,8634.97,2,3,4,234,9,4,Potential Loyalists
CUST00798,123,28,35549.94,1,5,5,155,11,3,Champions
CUST00799,44,5,1852.3300000000002,2,2,2,222,6,0,New Customers
CUST00800,115,6,5919.26,1,2,3,123,6,5,Hibernating
CUST00801,21,17,7714.38,4,4,4,444,12,4,Potential Loyalists
CUST00802,33,19,12456.220000000001,3,4,4,344,11,1,Loyal Customers
CUST00803,5,1,135.16,5,1,1,511,7,0,New Customers
CUST00804,557,4,811.61,1,1,1,111,3,7,Hibernating
CUST00805,48,6,6498.3099999999995,2,2,3,223,7,0,New Customers
CUST00806,5,15,9357.7,5,4,4,544,13,4,Potential Loyalists
CUST00807,39,5,1252.8200000000002,2,2,2,222,6,0,New Customers
CUST00808,8,12,6705.7300000000005,5,3,3,533,11,4,Potential Loyalists
CUST00809,15,4,575.51,4,1,1,411,6,0,New Customers
CUST00810,52,4,2742.11,2,1,3,213,6,0,New Customers
CUST00811,44,6,2670.79,2,2,2,222,6,0,New Customers
CUST00812,13,17,11035.27,4,4,4,444,12,4,Potential Loyalists
CUST00813,6,28,20551.9,5,5,5,555,15,6,Champions
CUST00814,80,4,1495.42,2,1,2,212,5,5,Hibernating
CUST00815,25,5,2020.4,3,2,2,322,7,0,New Customers
CUST00816,9,18,9004.810000000001,5,4,4,544,13,4,Potential Loyalists
CUST00817,65,4,638.46,2,1,1,211,4,5,Hibernating
CUST00818,16,18,8619.92,4,4,4,444,12,4,Potential Loyalists
CUST00819,56,3,1550.51,2,1,2,212,5,0,New Customers
CUST00820,37,3,370.68,2,1,1,211,4,0,New Customers
CUST00821,60,3,991.9499999999999,2,1,2,212,5,0,New Customers
CUST00822,8,15,5047.54,5,4,3,543,12,4,Potential Loyalists
CUST00823,11,3,934.3799999999999,5,1,2,512,8,0,New Customers
CUST00824,146,8,2358.81,1,3,2,132,6,5,Hibernating
CUST00825,228,1,145.05,1,1,1,111,3,2,Hibernating
CUST00826,49,5,2374.59,2,2,2,222,6,0,New Customers
CUST00827,12,31,25614.760000000002,4,5,5,455,14,6,Champions
CUST00828,60,4,1690.3500000000001,2,1,2,212,5,0,New Customers
